Latitude (decimal degrees):	-21.673
Longitude (decimal degrees):	-42.080
Elevation (m):	65
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230708:2303,0.0,0.0,0.0,22.7,0.76,0.0
20230709:0003,0.0,0.0,0.0,22.1,0.62,0.0
20230709:0103,0.0,0.0,0.0,21.38,0.62,0.0
20230709:0203,0.0,0.0,0.0,20.93,0.69,0.0
20230709:0303,0.0,0.0,0.0,20.48,0.9,0.0
20230709:0403,0.0,0.0,0.0,20.0,0.9,0.0
20230709:0503,0.0,0.0,0.0,19.62,0.83,0.0
20230709:0603,0.0,0.0,0.0,19.32,0.9,0.0
20230709:0703,0.0,0.0,0.0,18.75,0.83,0.0
20230709:0803,0.0,0.0,0.0,17.35,1.03,0.0
20230709:0903,0.0,0.0,0.0,17.11,1.03,0.0
20230709:1003,91987.5,71.0,6.84,17.44,0.9,0.0
20230709:1103,371360.0,185.0,18.8,18.51,0.41,0.0
20230709:1203,536112.5,258.0,29.6,22.45,0.62,0.0
20230709:1303,178200.0,98.0,38.48,24.34,0.83,0.0
20230709:1403,789937.5,377.0,44.32,25.34,1.17,0.0
20230709:1503,776050.0,371.0,45.88,25.69,1.31,0.0
20230709:1603,1206892.5,572.99,42.74,25.26,1.1,0.0
20230709:1703,919407.5,438.99,35.7,25.36,0.62,0.0
20230709:1803,394487.5,197.0,26.05,25.12,0.55,0.0
20230709:1903,201795.0,111.0,14.78,25.29,1.31,0.0
20230709:2003,0.0,2.0,2.53,24.01,1.38,0.0
20230709:2103,0.0,0.0,0.0,22.63,1.45,0.0
20230709:2203,0.0,0.0,0.0,21.56,1.59,0.0
20230709:2303,0.0,0.0,0.0,20.66,1.52,0.0
20230710:0003,0.0,0.0,0.0,19.89,1.31,0.0
20230710:0103,0.0,0.0,0.0,19.08,1.24,0.0
20230710:0203,0.0,0.0,0.0,18.64,1.17,0.0
20230710:0303,0.0,0.0,0.0,18.01,1.17,0.0
20230710:0403,0.0,0.0,0.0,17.83,1.03,0.0
20230710:0503,0.0,0.0,0.0,17.96,0.83,0.0
20230710:0603,0.0,0.0,0.0,17.96,0.76,0.0
20230710:0703,0.0,0.0,0.0,18.2,0.62,0.0
20230710:0803,0.0,0.0,0.0,18.1,0.62,0.0
20230710:0903,0.0,0.0,0.0,18.06,0.62,0.0
20230710:1003,65147.5,46.0,6.86,18.08,0.55,0.0
20230710:1103,312152.5,157.0,18.84,18.97,0.9,0.0
20230710:1203,846780.0,394.99,29.66,20.56,1.45,0.0
20230710:1303,981530.0,455.0,38.57,21.52,1.66,0.0
20230710:1403,962362.5,450.0,44.43,23.02,1.72,0.0
20230710:1503,1253147.5,588.99,46.01,24.26,1.66,0.0
20230710:1603,1020910.0,483.0,42.86,25.01,1.31,0.0
20230710:1703,837457.5,399.0,35.82,25.42,1.03,0.0
20230710:1803,533830.0,262.0,26.15,26.05,0.9,0.0
20230710:1903,188375.0,105.0,14.87,25.99,0.48,0.0
20230710:2003,5940.0,11.0,2.62,24.92,0.62,0.0
20230710:2103,0.0,0.0,0.0,23.07,0.55,0.0
20230710:2203,0.0,0.0,0.0,21.23,1.1,0.0
20230710:2303,0.0,0.0,0.0,19.95,1.45,0.0
20230711:0003,0.0,0.0,0.0,19.31,1.52,0.0
20230711:0103,0.0,0.0,0.0,18.91,1.24,0.0
20230711:0203,0.0,0.0,0.0,19.89,0.69,0.0
20230711:0303,0.0,0.0,0.0,19.39,0.62,0.0
20230711:0403,0.0,0.0,0.0,18.74,0.69,0.0
20230711:0503,0.0,0.0,0.0,17.77,0.9,0.0
20230711:0603,0.0,0.0,0.0,18.31,0.69,0.0
20230711:0703,0.0,0.0,0.0,18.17,0.76,0.0
20230711:0803,0.0,0.0,0.0,18.24,0.55,0.0
20230711:0903,0.0,0.0,0.0,18.14,0.62,0.0
20230711:1003,91822.5,71.0,6.89,18.14,0.55,0.0
20230711:1103,375925.0,188.0,18.88,19.51,0.55,0.0
20230711:1203,925265.0,437.99,29.72,22.72,0.9,0.0
20230711:1303,917482.5,434.0,38.66,24.72,1.24,0.0
20230711:1403,1371810.0,652.99,44.54,26.28,1.45,0.0
20230711:1503,1445152.5,692.99,46.14,27.53,1.52,0.0
20230711:1603,1354127.5,649.99,42.99,28.46,1.59,0.0
20230711:1703,1117572.5,537.99,35.94,29.05,1.45,0.0
20230711:1803,781330.0,385.99,26.26,29.14,1.17,0.0
20230711:1903,347517.5,197.99,14.97,28.71,0.76,0.0
20230711:2003,8525.0,13.0,2.7,27.75,0.28,0.0
20230711:2103,0.0,0.0,0.0,26.42,0.62,0.0
20230711:2203,0.0,0.0,0.0,24.13,1.17,0.0
20230711:2303,0.0,0.0,0.0,22.34,1.52,0.0
20230712:0003,0.0,0.0,0.0,21.09,1.52,0.0
20230712:0103,0.0,0.0,0.0,20.74,1.31,0.0
20230712:0203,0.0,0.0,0.0,20.35,1.17,0.0
20230712:0303,0.0,0.0,0.0,20.2,1.03,0.0
20230712:0403,0.0,0.0,0.0,20.0,0.97,0.0
20230712:0503,0.0,0.0,0.0,19.49,0.97,0.0
20230712:0603,0.0,0.0,0.0,19.43,0.9,0.0
20230712:0703,0.0,0.0,0.0,18.95,1.03,0.0
20230712:0803,0.0,0.0,0.0,19.38,0.9,0.0
20230712:0903,0.0,0.0,0.0,19.39,0.83,0.0
20230712:1003,94050.0,74.0,6.92,19.37,0.69,0.0
20230712:1103,530035.0,269.99,18.93,20.63,0.28,0.0
20230712:1203,932910.0,446.99,29.79,24.13,0.41,0.0
20230712:1303,1230790.0,589.99,38.75,26.07,0.62,0.0
20230712:1403,1367162.5,660.99,44.66,27.73,0.9,0.0
20230712:1503,1302840.0,631.99,46.27,28.99,1.1,0.0
20230712:1603,1365512.5,665.99,43.13,29.9,1.03,0.0
20230712:1703,1110780.0,539.99,36.06,30.37,1.17,0.0
20230712:1803,698857.5,346.99,26.37,30.6,1.31,0.0
20230712:1903,351835.0,200.99,15.06,30.0,1.1,0.0
20230712:2003,8470.0,13.0,2.78,29.02,0.83,0.0
20230712:2103,0.0,0.0,0.0,27.25,1.03,0.0
20230712:2203,0.0,0.0,0.0,25.16,1.45,0.0
20230712:2303,0.0,0.0,0.0,23.63,1.66,0.0
20230713:0003,0.0,0.0,0.0,22.34,1.59,0.0
20230713:0103,0.0,0.0,0.0,22.0,1.24,0.0
20230713:0203,0.0,0.0,0.0,22.78,0.9,0.0
20230713:0303,0.0,0.0,0.0,22.69,0.55,0.0
20230713:0403,0.0,0.0,0.0,22.41,0.28,0.0
20230713:0503,0.0,0.0,0.0,22.09,0.14,0.0
20230713:0603,0.0,0.0,0.0,21.75,0.07,0.0
20230713:0703,0.0,0.0,0.0,21.55,0.14,0.0
20230713:0803,0.0,0.0,0.0,21.26,0.34,0.0
20230713:0903,0.0,0.0,0.0,20.82,0.55,0.0
20230713:1003,99275.0,81.0,6.96,20.5,0.41,0.0
20230713:1103,527945.0,270.99,18.99,22.48,0.28,0.0
20230713:1203,952187.5,455.99,29.87,25.61,1.17,0.0
20230713:1303,1267915.0,601.99,38.85,27.53,2.07,0.0
20230713:1403,1452385.0,692.99,44.79,29.36,2.76,0.0
20230713:1503,1492370.0,715.99,46.42,31.0,3.17,0.0
20230713:1603,1392902.5,667.99,43.27,32.24,3.72,0.0
20230713:1703,1148235.0,550.99,36.19,32.81,4.34,0.0
20230713:1803,799700.0,394.99,26.48,32.82,4.21,0.0
20230713:1903,358792.5,205.99,15.16,32.76,3.03,0.0
20230713:2003,9735.0,14.0,2.87,31.19,2.0,0.0
20230713:2103,0.0,0.0,0.0,28.7,1.45,0.0
20230713:2203,0.0,0.0,0.0,27.99,1.17,0.0
20230713:2303,0.0,0.0,0.0,25.96,1.38,0.0
20230714:0003,0.0,0.0,0.0,24.27,1.52,0.0
20230714:0103,0.0,0.0,0.0,22.63,1.66,0.0
20230714:0203,0.0,0.0,0.0,21.44,1.59,0.0
20230714:0303,0.0,0.0,0.0,20.03,1.59,0.0
20230714:0403,0.0,0.0,0.0,18.82,1.79,0.0
20230714:0503,0.0,0.0,0.0,18.26,1.79,0.0
20230714:0603,0.0,0.0,0.0,18.36,1.59,0.0
20230714:0703,0.0,0.0,0.0,20.19,0.83,0.0
20230714:0803,0.0,0.0,0.0,20.36,0.41,0.0
20230714:0903,0.0,0.0,0.0,19.95,0.21,0.0
20230714:1003,1265.0,7.0,7.0,18.88,0.62,0.0
20230714:1103,34732.5,28.0,19.05,18.66,0.83,0.0
20230714:1203,94847.5,58.0,29.95,19.89,0.41,0.0
20230714:1303,188512.5,101.0,38.96,20.29,0.76,0.0
20230714:1403,1328085.0,625.99,44.92,21.97,0.62,0.0
20230714:1503,1325995.0,627.99,46.56,22.94,0.69,0.0
20230714:1603,1238077.5,581.99,43.42,22.26,0.76,0.0
20230714:1703,1150737.5,537.99,36.32,22.2,1.03,0.0
20230714:1803,737962.5,349.99,26.6,21.84,1.52,0.0
20230714:1903,358297.5,193.0,15.26,22.31,2.21,0.0
20230714:2003,6105.0,11.0,2.95,21.53,2.07,0.0
20230714:2103,0.0,0.0,0.0,20.18,1.93,0.0
20230714:2203,0.0,0.0,0.0,19.16,1.86,0.0
20230714:2303,0.0,0.0,0.0,18.06,1.79,0.0
20230715:0003,0.0,0.0,0.0,17.18,1.72,0.0
20230715:0103,0.0,0.0,0.0,16.24,1.52,0.0
20230715:0203,0.0,0.0,0.0,15.87,1.31,0.0
20230715:0303,0.0,0.0,0.0,16.2,0.97,0.0
20230715:0403,0.0,0.0,0.0,16.57,0.62,0.0
20230715:0503,0.0,0.0,0.0,16.05,0.48,0.0
20230715:0603,0.0,0.0,0.0,15.51,0.55,0.0
20230715:0703,0.0,0.0,0.0,14.64,0.97,0.0
20230715:0803,0.0,0.0,0.0,13.61,1.03,0.0
20230715:0903,0.0,0.0,0.0,13.25,0.97,0.0
20230715:1003,63167.5,43.0,7.05,13.84,0.76,0.0
20230715:1103,396990.0,194.0,19.11,15.67,0.41,0.0
20230715:1203,502287.5,238.0,30.04,17.75,0.28,0.0
20230715:1303,506522.5,241.0,39.07,19.32,0.69,0.0
20230715:1403,919545.0,428.0,45.06,20.24,0.9,0.0
20230715:1503,973472.5,454.0,46.72,20.84,0.97,0.0
20230715:1603,736587.5,346.0,43.57,21.35,1.1,0.0
20230715:1703,850575.0,398.0,36.46,21.63,1.03,0.0
20230715:1803,381975.0,188.0,26.71,21.81,1.03,0.0
20230715:1903,166650.0,92.0,15.36,21.57,1.24,0.0
20230715:2003,0.0,2.0,3.04,21.28,0.76,0.0
20230715:2103,0.0,0.0,0.0,20.72,0.28,0.0
20230715:2203,0.0,0.0,0.0,19.9,0.62,0.0
20230715:2303,0.0,0.0,0.0,18.8,1.59,0.0
20230716:0003,0.0,0.0,0.0,17.42,1.72,0.0
20230716:0103,0.0,0.0,0.0,16.28,1.52,0.0
20230716:0203,0.0,0.0,0.0,16.11,1.31,0.0
20230716:0303,0.0,0.0,0.0,15.88,1.24,0.0
20230716:0403,0.0,0.0,0.0,15.91,1.1,0.0
20230716:0503,0.0,0.0,0.0,16.34,0.97,0.0
20230716:0603,0.0,0.0,0.0,16.35,0.83,0.0
20230716:0703,0.0,0.0,0.0,16.31,0.55,0.0
20230716:0803,0.0,0.0,0.0,15.9,0.62,0.0
20230716:0903,0.0,0.0,0.0,15.6,0.62,0.0
20230716:1003,98862.5,72.0,7.1,15.4,0.55,0.0
20230716:1103,543070.0,269.99,19.18,17.03,0.28,0.0
20230716:1203,987635.0,462.99,30.13,19.93,0.48,0.0
20230716:1303,1296542.5,606.99,39.19,21.67,0.83,0.0
20230716:1403,1412042.5,665.99,45.21,23.11,1.1,0.0
20230716:1503,1134072.5,535.0,46.88,24.36,1.45,0.0
20230716:1603,1409457.5,666.99,43.73,25.25,1.59,0.0
20230716:1703,1177000.0,557.99,36.6,25.7,1.38,0.0
20230716:1803,808170.0,390.99,26.84,25.84,1.31,0.0
20230716:1903,383652.5,211.99,15.47,26.08,1.52,0.0
20230716:2003,13145.0,16.0,3.13,25.29,0.83,0.0
20230716:2103,0.0,0.0,0.0,23.47,1.1,0.0
20230716:2203,0.0,0.0,0.0,21.84,0.97,0.0
20230716:2303,0.0,0.0,0.0,21.23,0.83,0.0
20230717:0003,0.0,0.0,0.0,20.69,0.76,0.0
20230717:0103,0.0,0.0,0.0,20.7,0.69,0.0
20230717:0203,0.0,0.0,0.0,20.53,0.55,0.0
20230717:0303,0.0,0.0,0.0,20.35,0.55,0.0
20230717:0403,0.0,0.0,0.0,20.16,0.62,0.0
20230717:0503,0.0,0.0,0.0,19.86,0.76,0.0
20230717:0603,0.0,0.0,0.0,19.51,0.76,0.0
20230717:0703,0.0,0.0,0.0,18.53,0.9,0.0
20230717:0803,0.0,0.0,0.0,18.48,0.76,0.0
20230717:0903,0.0,0.0,0.0,18.27,0.62,0.0
20230717:1003,100815.0,76.0,7.15,18.09,0.41,0.0
20230717:1103,537047.5,269.99,19.25,19.2,0.28,0.0
20230717:1203,963875.0,457.99,30.23,22.94,0.55,0.0
20230717:1303,1271050.0,604.99,39.32,24.9,0.76,0.0
20230717:1403,1443035.0,695.99,45.36,26.34,0.76,0.0
20230717:1503,1477877.5,719.99,47.05,27.6,0.69,0.0
20230717:1603,1374037.5,671.99,43.89,28.55,0.48,0.0
20230717:1703,1150710.0,561.99,36.74,29.03,0.34,0.0
20230717:1803,467115.0,235.0,26.96,29.26,0.28,0.0
20230717:1903,195112.5,109.0,15.57,28.65,0.69,0.0
20230717:2003,110.0,6.0,3.22,27.59,1.24,0.0
20230717:2103,0.0,0.0,0.0,25.73,1.79,0.0
20230717:2203,0.0,0.0,0.0,24.0,1.86,0.0
20230717:2303,0.0,0.0,0.0,22.55,2.0,0.0
20230718:0003,0.0,0.0,0.0,21.43,1.79,0.0
20230718:0103,0.0,0.0,0.0,20.38,1.59,0.0
20230718:0203,0.0,0.0,0.0,19.65,1.31,0.0
20230718:0303,0.0,0.0,0.0,18.88,1.1,0.0
20230718:0403,0.0,0.0,0.0,18.47,0.9,0.0
20230718:0503,0.0,0.0,0.0,18.31,0.9,0.0
20230718:0603,0.0,0.0,0.0,18.22,0.76,0.0
20230718:0703,0.0,0.0,0.0,18.45,0.48,0.0
20230718:0803,0.0,0.0,0.0,18.19,0.48,0.0
20230718:0903,0.0,0.0,0.0,18.01,0.48,0.0
20230718:1003,101172.5,76.0,7.21,17.81,0.28,0.0
20230718:1103,542905.0,272.99,19.33,19.29,0.28,0.0
20230718:1203,967010.0,456.99,30.33,22.22,0.69,0.0
20230718:1303,1198615.0,567.99,39.45,24.26,0.76,0.0
20230718:1403,1424582.5,683.99,45.52,26.06,0.9,0.0
20230718:1503,1237060.0,596.99,47.22,27.52,0.9,0.0
20230718:1603,1349672.5,655.99,44.05,28.66,0.83,0.0
20230718:1703,1116060.0,542.99,36.89,29.39,0.69,0.0
20230718:1803,799590.0,394.99,27.08,29.37,0.83,0.0
20230718:1903,373560.0,205.99,15.68,27.52,2.55,0.0
20230718:2003,14685.0,17.0,3.31,25.62,3.03,0.0
20230718:2103,0.0,0.0,0.0,23.66,3.24,0.0
20230718:2203,0.0,0.0,0.0,22.32,3.03,0.0
20230718:2303,0.0,0.0,0.0,21.66,2.41,0.0
20230719:0003,0.0,0.0,0.0,21.18,1.59,0.0
20230719:0103,0.0,0.0,0.0,20.91,1.31,0.0
20230719:0203,0.0,0.0,0.0,20.71,1.1,0.0
20230719:0303,0.0,0.0,0.0,20.63,0.97,0.0
20230719:0403,0.0,0.0,0.0,20.54,1.03,0.0
20230719:0503,0.0,0.0,0.0,20.44,0.9,0.0
20230719:0603,0.0,0.0,0.0,20.24,0.69,0.0
20230719:0703,0.0,0.0,0.0,20.12,0.55,0.0
20230719:0803,0.0,0.0,0.0,20.1,0.55,0.0
20230719:0903,0.0,0.0,0.0,20.07,0.55,0.0
20230719:1003,54037.5,39.0,7.28,20.06,0.55,0.0
20230719:1103,363412.5,182.0,19.42,20.57,0.69,0.0
20230719:1203,279152.5,142.0,30.44,21.36,0.76,0.0
20230719:1303,327635.0,164.0,39.59,21.98,0.76,0.0
20230719:1403,522665.0,252.0,45.68,22.7,0.76,0.0
20230719:1503,623067.5,298.0,47.4,23.39,0.97,0.0
20230719:1603,520767.5,252.0,44.22,23.78,1.03,0.0
20230719:1703,966405.0,454.99,37.04,23.59,1.03,0.0
20230719:1803,544527.5,262.0,27.21,23.09,1.52,0.0
20230719:1903,263615.0,139.0,15.79,21.95,1.38,0.0
20230719:2003,11935.0,15.0,3.4,21.38,1.31,0.0
20230719:2103,0.0,0.0,0.0,20.82,1.38,0.0
20230719:2203,0.0,0.0,0.0,20.5,1.45,0.0
20230719:2303,0.0,0.0,0.0,20.16,1.66,0.0
20230720:0003,0.0,0.0,0.0,19.89,2.14,0.0
20230720:0103,0.0,0.0,0.0,19.65,2.55,0.0
20230720:0203,0.0,0.0,0.0,19.28,2.62,0.0
20230720:0303,0.0,0.0,0.0,19.0,2.62,0.0
20230720:0403,0.0,0.0,0.0,18.92,2.41,0.0
20230720:0503,0.0,0.0,0.0,18.77,2.14,0.0
20230720:0603,0.0,0.0,0.0,18.58,1.86,0.0
20230720:0703,0.0,0.0,0.0,18.31,2.28,0.0
20230720:0803,0.0,0.0,0.0,18.22,2.07,0.0
20230720:0903,0.0,0.0,0.0,18.12,1.86,0.0
20230720:1003,84452.5,58.0,7.34,18.17,1.52,0.0
20230720:1103,516725.0,255.0,19.5,18.53,1.66,0.0
20230720:1203,581680.0,272.0,30.55,19.21,2.41,0.0
20230720:1303,607502.5,284.0,39.73,19.97,2.55,0.0
20230720:1403,870375.0,402.0,45.86,21.05,2.69,0.0
20230720:1503,643362.5,302.0,47.58,21.63,2.83,0.0
20230720:1603,826017.5,383.0,44.4,21.63,2.76,0.0
20230720:1703,705100.0,329.0,37.19,21.65,2.69,0.0
20230720:1803,411317.5,200.0,27.34,21.74,2.62,0.0
20230720:1903,285175.0,148.0,15.89,20.16,2.48,0.0
20230720:2003,0.0,3.0,3.49,19.69,2.28,0.0
20230720:2103,0.0,0.0,0.0,19.32,2.14,0.0
20230720:2203,0.0,0.0,0.0,19.09,2.0,0.0
20230720:2303,0.0,0.0,0.0,18.98,1.93,0.0
20230721:0003,0.0,0.0,0.0,18.88,1.66,0.0
20230721:0103,0.0,0.0,0.0,18.93,1.52,0.0
20230721:0203,0.0,0.0,0.0,18.84,1.24,0.0
20230721:0303,0.0,0.0,0.0,18.72,1.17,0.0
20230721:0403,0.0,0.0,0.0,18.55,1.03,0.0
20230721:0503,0.0,0.0,0.0,18.28,0.9,0.0
20230721:0603,0.0,0.0,0.0,17.99,0.83,0.0
20230721:0703,0.0,0.0,0.0,17.77,0.69,0.0
20230721:0803,0.0,0.0,0.0,17.35,0.76,0.0
20230721:0903,0.0,0.0,0.0,16.99,0.76,0.0
20230721:1003,110082.5,84.0,7.42,17.02,0.69,0.0
20230721:1103,526845.0,260.99,19.6,18.65,0.62,0.0
20230721:1203,786802.5,367.0,30.67,20.29,1.24,0.0
20230721:1303,729190.0,340.0,39.88,21.41,2.34,0.0
20230721:1403,660165.0,311.0,46.03,22.11,2.14,0.0
20230721:1503,928565.0,433.0,47.77,22.42,2.0,0.0
20230721:1603,775967.5,364.0,44.58,22.68,2.0,0.0
20230721:1703,835972.5,390.0,37.35,22.57,2.14,0.0
20230721:1803,443740.0,215.0,27.47,22.27,2.34,0.0
20230721:1903,226710.0,120.0,16.0,21.74,2.41,0.0
20230721:2003,1210.0,7.0,3.58,21.2,2.07,0.0
20230721:2103,0.0,0.0,0.0,20.67,1.93,0.0
20230721:2203,0.0,0.0,0.0,20.2,1.72,0.0
20230721:2303,0.0,0.0,0.0,19.67,1.52,0.0
20230722:0003,0.0,0.0,0.0,18.75,1.1,0.0
20230722:0103,0.0,0.0,0.0,18.8,0.76,0.0
20230722:0203,0.0,0.0,0.0,19.03,0.69,0.0
20230722:0303,0.0,0.0,0.0,18.64,0.69,0.0
20230722:0403,0.0,0.0,0.0,18.08,0.76,0.0
20230722:0503,0.0,0.0,0.0,17.26,0.9,0.0
20230722:0603,0.0,0.0,0.0,16.69,0.9,0.0
20230722:0703,0.0,0.0,0.0,16.39,0.9,0.0
20230722:0803,0.0,0.0,0.0,16.05,0.9,0.0
20230722:0903,0.0,0.0,0.0,15.41,0.9,0.0
20230722:1003,94737.5,63.0,7.49,15.51,0.69,0.0
20230722:1103,476575.0,233.0,19.69,16.91,0.34,0.0
20230722:1203,567847.5,269.0,30.79,20.31,0.97,0.0
20230722:1303,1051930.0,487.0,40.03,22.0,2.07,0.0
20230722:1403,884565.0,413.0,46.21,22.77,2.21,0.0
20230722:1503,1314170.0,611.99,47.96,23.45,2.41,0.0
20230722:1603,1228947.5,571.99,44.76,23.77,2.48,0.0
20230722:1703,966762.5,451.0,37.51,23.98,2.55,0.0
20230722:1803,494615.0,239.0,27.61,23.59,2.41,0.0
20230722:1903,446930.0,240.99,16.11,23.03,2.0,0.0
20230722:2003,16582.5,18.0,3.67,22.42,1.66,0.0
20230722:2103,0.0,0.0,0.0,21.14,1.86,0.0
20230722:2203,0.0,0.0,0.0,20.08,1.72,0.0
20230722:2303,0.0,0.0,0.0,18.94,1.38,0.0
20230723:0003,0.0,0.0,0.0,17.98,1.17,0.0
20230723:0103,0.0,0.0,0.0,17.16,1.03,0.0
20230723:0203,0.0,0.0,0.0,16.94,1.03,0.0
20230723:0303,0.0,0.0,0.0,17.05,0.97,0.0
20230723:0403,0.0,0.0,0.0,17.08,0.9,0.0
20230723:0503,0.0,0.0,0.0,17.25,0.76,0.0
20230723:0603,0.0,0.0,0.0,17.74,0.55,0.0
20230723:0703,0.0,0.0,0.0,18.6,0.28,0.0
20230723:0803,0.0,0.0,0.0,18.68,0.21,0.0
20230723:0903,0.0,0.0,0.0,18.61,0.34,0.0
20230723:1003,84892.5,57.0,7.57,18.54,0.28,0.0
20230723:1103,224840.0,117.0,19.8,19.33,0.69,0.0
20230723:1203,486997.5,233.0,30.92,20.47,1.17,0.0
20230723:1303,589407.5,279.0,40.19,21.52,1.72,0.0
20230723:1403,751932.5,353.0,46.4,22.59,2.07,0.0
20230723:1503,717310.0,338.0,48.16,23.32,2.48,0.0
20230723:1603,835340.0,391.0,44.95,23.52,2.62,0.0
20230723:1703,636762.5,302.0,37.67,23.8,2.55,0.0
20230723:1803,649357.5,310.0,27.74,24.13,2.28,0.0
20230723:1903,380297.5,201.0,16.23,23.4,2.07,0.0
20230723:2003,1182.5,7.0,3.77,22.9,1.52,0.0
20230723:2103,0.0,0.0,0.0,22.26,1.45,0.0
20230723:2203,0.0,0.0,0.0,21.7,1.31,0.0
20230723:2303,0.0,0.0,0.0,21.16,1.24,0.0
20230724:0003,0.0,0.0,0.0,20.58,1.1,0.0
20230724:0103,0.0,0.0,0.0,20.02,1.03,0.0
20230724:0203,0.0,0.0,0.0,19.51,1.03,0.0
20230724:0303,0.0,0.0,0.0,18.97,1.1,0.0
20230724:0403,0.0,0.0,0.0,18.62,1.1,0.0
20230724:0503,0.0,0.0,0.0,18.62,0.97,0.0
20230724:0603,0.0,0.0,0.0,19.24,0.69,0.0
20230724:0703,0.0,0.0,0.0,18.82,0.62,0.0
20230724:0803,0.0,0.0,0.0,18.72,0.48,0.0
20230724:0903,0.0,0.0,0.0,18.66,0.48,0.0
20230724:1003,87532.5,59.0,7.66,18.59,0.55,0.0
20230724:1103,571917.5,285.99,19.9,20.03,0.62,0.0
20230724:1203,986617.5,461.99,31.05,21.53,1.1,0.0
20230724:1303,1285982.5,600.99,40.36,23.01,1.45,0.0
20230724:1403,1482937.5,699.99,46.6,24.33,1.59,0.0
20230724:1503,1485412.5,706.99,48.37,25.53,1.52,0.0
20230724:1603,1225867.5,581.99,45.14,25.82,1.45,0.0
20230724:1703,1034825.0,490.99,37.84,26.05,1.45,0.0
20230724:1803,744947.5,359.0,27.88,26.07,1.52,0.0
20230724:1903,408127.5,220.99,16.34,25.93,1.24,0.0
20230724:2003,17930.0,19.0,3.86,25.22,0.83,0.0
20230724:2103,0.0,0.0,0.0,23.84,0.83,0.0
20230724:2203,0.0,0.0,0.0,21.89,1.45,0.0
20230724:2303,0.0,0.0,0.0,20.56,1.93,0.0
20230725:0003,0.0,0.0,0.0,19.52,1.86,0.0
20230725:0103,0.0,0.0,0.0,18.36,1.66,0.0
20230725:0203,0.0,0.0,0.0,17.73,1.38,0.0
20230725:0303,0.0,0.0,0.0,17.71,1.17,0.0
20230725:0403,0.0,0.0,0.0,18.04,1.03,0.0
20230725:0503,0.0,0.0,0.0,17.66,0.9,0.0
20230725:0603,0.0,0.0,0.0,17.56,0.83,0.0
20230725:0703,0.0,0.0,0.0,17.36,0.69,0.0
20230725:0803,0.0,0.0,0.0,16.84,0.41,0.0
20230725:0903,0.0,0.0,0.0,16.09,0.28,0.0
20230725:1003,122622.5,91.0,7.75,15.75,0.21,0.0
20230725:1103,592240.0,292.99,20.02,17.83,0.28,0.0
20230725:1203,1039912.5,485.99,31.19,19.84,0.55,0.0
20230725:1303,1358775.0,637.99,40.53,21.92,0.83,0.0
20230725:1403,1551605.0,737.99,46.8,23.59,1.03,0.0
20230725:1503,1589060.0,762.99,48.58,24.95,1.03,0.0
20230725:1603,1492562.5,716.99,45.34,25.97,1.03,0.0
20230725:1703,1280317.5,612.99,38.0,26.52,1.03,0.0
20230725:1803,916575.0,443.99,28.01,26.76,1.24,0.0
20230725:1903,268070.0,143.0,16.45,26.68,1.72,0.0
20230725:2003,3382.5,9.0,3.95,25.73,1.45,0.0
20230725:2103,0.0,0.0,0.0,24.19,1.72,0.0
20230725:2203,0.0,0.0,0.0,22.55,2.07,0.0
20230725:2303,0.0,0.0,0.0,21.32,1.93,0.0
20230726:0003,0.0,0.0,0.0,20.28,1.59,0.0
20230726:0103,0.0,0.0,0.0,19.69,1.38,0.0
20230726:0203,0.0,0.0,0.0,19.15,1.24,0.0
20230726:0303,0.0,0.0,0.0,18.94,1.1,0.0
20230726:0403,0.0,0.0,0.0,19.08,0.97,0.0
20230726:0503,0.0,0.0,0.0,19.21,0.83,0.0
20230726:0603,0.0,0.0,0.0,19.36,0.69,0.0
20230726:0703,0.0,0.0,0.0,19.04,0.83,0.0
20230726:0803,0.0,0.0,0.0,19.08,0.76,0.0
20230726:0903,0.0,0.0,0.0,19.11,0.76,0.0
20230726:1003,77632.5,52.0,7.84,19.4,0.55,0.0
20230726:1103,252862.5,130.0,20.13,20.14,0.83,0.0
20230726:1203,380737.5,186.0,31.34,20.51,1.38,0.0
20230726:1303,508035.0,243.0,40.7,21.32,1.45,0.0
20230726:1403,550137.5,263.0,47.0,22.24,1.38,0.0
20230726:1503,662420.0,315.0,48.8,22.99,1.17,0.0
20230726:1603,403260.0,199.0,45.54,23.42,0.76,0.0
20230726:1703,710187.5,339.0,38.17,23.76,0.48,0.0
20230726:1803,571285.0,277.0,28.15,23.8,0.14,0.0
20230726:1903,237325.0,126.0,16.56,23.4,1.17,0.0
20230726:2003,7425.0,12.0,4.05,22.78,0.97,0.0
20230726:2103,0.0,0.0,0.0,21.89,1.03,0.0
20230726:2203,0.0,0.0,0.0,21.12,0.76,0.0
20230726:2303,0.0,0.0,0.0,21.26,0.41,0.0
20230727:0003,0.0,0.0,0.0,20.89,0.55,0.0
20230727:0103,0.0,0.0,0.0,20.6,0.48,0.0
20230727:0203,0.0,0.0,0.0,20.21,0.34,0.0
20230727:0303,0.0,0.0,0.0,19.84,0.34,0.0
20230727:0403,0.0,0.0,0.0,19.43,0.48,0.0
