Latitude (decimal degrees):	-23.013
Longitude (decimal degrees):	-44.345
Elevation (m):	260
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230623:1303,1166220.0,531.99,35.69,20.9,3.1,0.0
20230623:1403,1387925.0,639.99,41.61,22.71,2.62,0.0
20230623:1503,1325060.0,618.99,43.55,24.08,2.07,0.0
20230623:1603,1161957.5,544.99,41.01,24.37,1.72,0.0
20230623:1703,596255.0,286.0,34.62,24.36,1.45,0.0
20230623:1803,416955.0,206.0,25.52,24.14,1.1,0.0
20230623:1903,325435.0,179.0,14.68,23.7,1.24,0.0
20230623:2003,0.0,3.0,2.77,22.36,1.31,0.0
20230623:2103,0.0,0.0,0.0,21.85,1.03,0.0
20230623:2203,0.0,0.0,0.0,20.88,1.17,0.0
20230623:2303,0.0,0.0,0.0,19.43,1.45,0.0
20230624:0003,0.0,0.0,0.0,18.85,1.86,0.0
20230624:0103,0.0,0.0,0.0,18.69,2.14,0.0
20230624:0203,0.0,0.0,0.0,18.58,2.41,0.0
20230624:0303,0.0,0.0,0.0,18.3,2.55,0.0
20230624:0403,0.0,0.0,0.0,18.35,2.48,0.0
20230624:0503,0.0,0.0,0.0,18.07,2.48,0.0
20230624:0603,0.0,0.0,0.0,17.95,2.48,0.0
20230624:0703,0.0,0.0,0.0,18.07,2.34,0.0
20230624:0803,0.0,0.0,0.0,18.11,2.34,0.0
20230624:0903,0.0,0.0,0.0,18.01,2.48,0.0
20230624:1003,25657.5,23.0,4.43,18.44,2.9,0.0
20230624:1103,413380.0,215.99,16.23,19.4,3.52,0.0
20230624:1203,802532.5,372.99,26.88,20.17,3.52,0.0
20230624:1303,1176835.0,537.99,35.68,21.41,3.1,0.0
20230624:1403,1355695.0,625.99,41.62,22.65,2.41,0.0
20230624:1503,1361250.0,638.99,43.56,24.49,1.79,0.0
20230624:1603,1343347.5,634.99,41.04,25.04,1.38,0.0
20230624:1703,1117572.5,529.99,34.66,25.58,1.31,0.0
20230624:1803,758422.5,368.99,25.56,25.78,1.45,0.0
20230624:1903,357280.0,201.99,14.73,25.2,1.59,0.0
20230624:2003,0.0,4.0,2.82,23.26,2.0,0.0
20230624:2103,0.0,0.0,0.0,22.08,2.07,0.0
20230624:2203,0.0,0.0,0.0,20.71,2.28,0.0
20230624:2303,0.0,0.0,0.0,19.83,1.93,0.0
20230625:0003,0.0,0.0,0.0,19.41,1.66,0.0
20230625:0103,0.0,0.0,0.0,18.71,1.72,0.0
20230625:0203,0.0,0.0,0.0,18.36,2.07,0.0
20230625:0303,0.0,0.0,0.0,18.11,2.34,0.0
20230625:0403,0.0,0.0,0.0,18.42,2.48,0.0
20230625:0503,0.0,0.0,0.0,18.17,2.48,0.0
20230625:0603,0.0,0.0,0.0,17.9,2.41,0.0
20230625:0703,0.0,0.0,0.0,17.72,2.48,0.0
20230625:0803,0.0,0.0,0.0,17.69,2.69,0.0
20230625:0903,0.0,0.0,0.0,17.7,2.76,0.0
20230625:1003,22165.0,21.0,4.4,18.15,2.76,0.0
20230625:1103,368857.5,190.0,16.2,19.33,3.1,0.0
20230625:1203,864765.0,403.99,26.86,20.45,2.69,0.0
20230625:1303,1042992.5,482.99,35.67,22.31,2.21,0.0
20230625:1403,1244650.0,581.99,41.62,23.56,1.66,0.0
20230625:1503,1307185.0,621.99,43.59,24.68,0.83,0.0
20230625:1603,1254742.5,597.99,41.08,24.95,0.69,0.0
20230625:1703,878872.5,418.0,34.71,25.19,1.03,0.0
20230625:1803,653867.5,317.0,25.61,25.05,1.38,0.0
20230625:1903,208477.5,114.0,14.79,24.22,1.31,0.0
20230625:2003,0.0,2.0,2.87,22.79,1.45,0.0
20230625:2103,0.0,0.0,0.0,21.39,1.03,0.0
20230625:2203,0.0,0.0,0.0,20.85,0.48,0.0
20230625:2303,0.0,0.0,0.0,20.69,0.21,0.0
20230626:0003,0.0,0.0,0.0,20.21,0.48,0.0
20230626:0103,0.0,0.0,0.0,18.88,1.59,0.0
20230626:0203,0.0,0.0,0.0,18.11,2.28,0.0
20230626:0303,0.0,0.0,0.0,17.81,2.48,0.0
20230626:0403,0.0,0.0,0.0,17.64,2.48,0.0
20230626:0503,0.0,0.0,0.0,17.48,2.48,0.0
20230626:0603,0.0,0.0,0.0,17.42,2.41,0.0
20230626:0703,0.0,0.0,0.0,17.27,2.34,0.0
20230626:0803,0.0,0.0,0.0,17.16,2.34,0.0
20230626:0903,0.0,0.0,0.0,17.17,2.28,0.0
20230626:1003,25712.5,23.0,4.37,18.05,2.28,0.0
20230626:1103,440055.0,231.99,16.18,19.37,2.76,0.0
20230626:1203,889817.5,415.99,26.84,20.51,2.62,0.0
20230626:1303,1205242.5,555.99,35.67,22.01,2.34,0.0
20230626:1403,1407230.0,657.99,41.64,23.71,1.86,0.0
20230626:1503,1466657.5,693.99,43.62,25.04,1.59,0.0
20230626:1603,1369637.5,648.99,41.12,25.47,1.45,0.0
20230626:1703,1146750.0,542.99,34.76,25.74,1.59,0.0
20230626:1803,810700.0,393.99,25.67,25.76,1.59,0.0
20230626:1903,376200.0,211.99,14.84,25.16,1.86,0.0
20230626:2003,8772.5,13.0,2.93,23.99,2.07,0.0
20230626:2103,0.0,0.0,0.0,22.57,1.86,0.0
20230626:2203,0.0,0.0,0.0,21.13,1.24,0.0
20230626:2303,0.0,0.0,0.0,19.88,1.03,0.0
20230627:0003,0.0,0.0,0.0,19.25,0.9,0.0
20230627:0103,0.0,0.0,0.0,18.34,0.9,0.0
20230627:0203,0.0,0.0,0.0,17.86,1.17,0.0
20230627:0303,0.0,0.0,0.0,17.42,1.66,0.0
20230627:0403,0.0,0.0,0.0,17.32,2.07,0.0
20230627:0503,0.0,0.0,0.0,17.47,2.14,0.0
20230627:0603,0.0,0.0,0.0,17.35,2.28,0.0
20230627:0703,0.0,0.0,0.0,17.14,2.34,0.0
20230627:0803,0.0,0.0,0.0,16.87,2.28,0.0
20230627:0903,0.0,0.0,0.0,16.89,2.34,0.0
20230627:1003,23925.0,22.0,4.34,18.08,2.48,0.0
20230627:1103,441375.0,231.99,16.16,19.16,3.1,0.0
20230627:1203,883767.5,411.99,26.83,20.32,2.97,0.0
20230627:1303,1222457.5,562.99,35.67,22.09,2.62,0.0
20230627:1403,1434317.5,669.99,41.66,23.98,2.14,0.0
20230627:1503,1467152.5,695.99,43.65,25.1,1.45,0.0
20230627:1603,1367492.5,654.99,41.17,25.54,0.76,0.0
20230627:1703,1135970.0,545.99,34.82,25.84,0.41,0.0
20230627:1803,804402.5,393.99,25.73,25.7,0.55,0.0
20230627:1903,378482.5,212.99,14.9,24.82,1.1,0.0
20230627:2003,10257.5,14.0,2.99,23.41,1.38,0.0
20230627:2103,0.0,0.0,0.0,22.34,0.55,0.0
20230627:2203,0.0,0.0,0.0,21.61,0.62,0.0
20230627:2303,0.0,0.0,0.0,20.93,0.62,0.0
20230628:0003,0.0,0.0,0.0,20.68,0.62,0.0
20230628:0103,0.0,0.0,0.0,19.78,0.83,0.0
20230628:0203,0.0,0.0,0.0,19.04,1.24,0.0
20230628:0303,0.0,0.0,0.0,18.13,1.66,0.0
20230628:0403,0.0,0.0,0.0,17.99,1.93,0.0
20230628:0503,0.0,0.0,0.0,17.86,2.0,0.0
20230628:0603,0.0,0.0,0.0,17.55,2.0,0.0
20230628:0703,0.0,0.0,0.0,17.55,2.21,0.0
20230628:0803,0.0,0.0,0.0,17.6,2.34,0.0
20230628:0903,0.0,0.0,0.0,17.55,2.55,0.0
20230628:1003,23925.0,22.0,4.32,18.07,2.55,0.0
20230628:1103,432437.5,226.99,16.15,19.19,3.17,0.0
20230628:1203,881402.5,411.99,26.83,20.72,2.83,0.0
20230628:1303,1216627.5,562.99,35.68,22.47,2.28,0.0
20230628:1403,1410337.5,661.99,41.68,24.1,1.72,0.0
20230628:1503,1442127.5,687.99,43.7,25.37,1.1,0.0
20230628:1603,1344695.0,647.99,41.23,25.96,0.48,0.0
20230628:1703,1157530.0,551.99,34.88,25.86,1.03,0.0
20230628:1803,820600.0,398.99,25.79,25.58,1.31,0.0
20230628:1903,379472.5,212.99,14.96,24.8,0.97,0.0
20230628:2003,10257.5,14.0,3.05,23.45,1.1,0.0
20230628:2103,0.0,0.0,0.0,23.01,1.24,0.0
20230628:2203,0.0,0.0,0.0,21.72,1.31,0.0
20230628:2303,0.0,0.0,0.0,21.06,1.1,0.0
20230629:0003,0.0,0.0,0.0,19.63,0.9,0.0
20230629:0103,0.0,0.0,0.0,18.8,0.97,0.0
20230629:0203,0.0,0.0,0.0,18.5,1.17,0.0
20230629:0303,0.0,0.0,0.0,18.39,1.45,0.0
20230629:0403,0.0,0.0,0.0,18.22,1.66,0.0
20230629:0503,0.0,0.0,0.0,18.11,1.72,0.0
20230629:0603,0.0,0.0,0.0,18.0,1.79,0.0
20230629:0703,0.0,0.0,0.0,18.18,1.72,0.0
20230629:0803,0.0,0.0,0.0,18.15,1.59,0.0
20230629:0903,0.0,0.0,0.0,18.13,1.52,0.0
20230629:1003,25657.5,23.0,4.3,18.39,2.9,0.0
20230629:1103,340807.5,176.0,16.14,19.93,2.48,0.0
20230629:1203,852665.0,400.99,26.83,20.26,1.52,0.0
20230629:1303,1173782.5,546.99,35.7,20.98,0.83,0.0
20230629:1403,1374917.5,643.99,41.72,21.76,0.9,0.0
20230629:1503,1434262.5,665.99,43.75,22.48,1.93,0.0
20230629:1603,1364577.5,626.99,41.29,22.15,2.69,0.0
20230629:1703,914155.0,421.0,34.94,21.62,3.1,0.0
20230629:1803,340615.0,168.0,25.86,20.9,3.38,0.0
20230629:1903,43972.5,33.0,15.03,20.21,3.24,0.0
20230629:2003,0.0,2.0,3.11,18.99,2.83,0.0
20230629:2103,0.0,0.0,0.0,18.86,2.34,0.0
20230629:2203,0.0,0.0,0.0,19.0,1.93,0.0
20230629:2303,0.0,0.0,0.0,19.01,2.21,0.0
20230630:0003,0.0,0.0,0.0,18.71,2.14,0.0
20230630:0103,0.0,0.0,0.0,18.46,2.34,0.0
20230630:0203,0.0,0.0,0.0,18.5,2.55,0.0
20230630:0303,0.0,0.0,0.0,18.08,2.76,0.0
20230630:0403,0.0,0.0,0.0,18.01,2.48,0.0
20230630:0503,0.0,0.0,0.0,17.86,2.0,0.0
20230630:0603,0.0,0.0,0.0,17.74,1.59,0.0
20230630:0703,0.0,0.0,0.0,17.65,1.45,0.0
20230630:0803,0.0,0.0,0.0,17.74,1.52,0.0
20230630:0903,0.0,0.0,0.0,17.62,1.72,0.0
20230630:1003,10615.0,14.0,4.29,18.34,2.21,0.0
20230630:1103,0.0,0.0,0.0,18.78,2.48,0.0
20230630:1203,515652.5,244.0,26.84,19.49,2.55,0.0
20230630:1303,456362.5,218.0,35.72,20.1,2.62,0.0
20230630:1403,681422.5,317.0,41.76,20.42,2.62,0.0
20230630:1503,611820.0,287.0,43.8,20.8,2.62,0.0
20230630:1603,523022.5,248.0,41.36,20.89,2.69,0.0
20230630:1703,292655.0,147.0,35.02,20.95,3.03,0.0
20230630:1803,225390.0,117.0,25.93,20.4,3.59,0.0
20230630:1903,61847.5,42.0,15.1,19.99,3.93,0.0
20230630:2003,7590.0,12.0,3.18,19.54,3.79,0.0
20230630:2103,0.0,0.0,0.0,19.09,3.52,0.0
20230630:2203,0.0,0.0,0.0,19.12,3.17,0.0
20230630:2303,0.0,0.0,0.0,18.65,2.76,0.0
20230701:0003,0.0,0.0,0.0,18.76,2.76,0.0
20230701:0103,0.0,0.0,0.0,18.61,2.62,0.0
20230701:0203,0.0,0.0,0.0,18.27,2.69,0.0
20230701:0303,0.0,0.0,0.0,18.0,2.48,0.0
20230701:0403,0.0,0.0,0.0,17.86,2.34,0.0
20230701:0503,0.0,0.0,0.0,17.58,2.14,0.0
20230701:0603,0.0,0.0,0.0,17.61,1.93,0.0
20230701:0703,0.0,0.0,0.0,17.5,1.93,0.0
20230701:0803,0.0,0.0,0.0,17.53,2.0,0.0
20230701:0903,0.0,0.0,0.0,17.53,1.86,0.0
20230701:1003,25740.0,23.0,4.28,17.86,1.93,0.0
20230701:1103,416680.0,217.99,16.13,18.04,2.48,0.0
20230701:1203,842600.0,389.99,26.85,18.64,2.83,0.0
20230701:1303,1152635.0,523.99,35.75,19.42,2.55,0.0
20230701:1403,1366007.5,625.99,41.8,20.6,2.14,0.0
20230701:1503,1424280.0,665.99,43.87,22.18,1.24,0.0
20230701:1603,1227462.5,573.99,41.43,22.63,1.17,0.0
20230701:1703,635140.0,300.0,35.09,22.89,2.48,0.0
20230701:1803,209330.0,111.0,26.01,22.5,2.62,0.0
20230701:1903,175120.0,96.0,15.17,21.51,2.14,0.0
20230701:2003,0.0,2.0,3.24,20.66,1.66,0.0
20230701:2103,0.0,0.0,0.0,19.71,1.24,0.0
20230701:2203,0.0,0.0,0.0,18.45,1.66,0.0
20230701:2303,0.0,0.0,0.0,17.87,2.28,0.0
20230702:0003,0.0,0.0,0.0,17.79,2.41,0.0
20230702:0103,0.0,0.0,0.0,18.03,2.41,0.0
20230702:0203,0.0,0.0,0.0,17.88,2.07,0.0
20230702:0303,0.0,0.0,0.0,17.6,2.28,0.0
20230702:0403,0.0,0.0,0.0,17.55,2.0,0.0
20230702:0503,0.0,0.0,0.0,17.31,1.86,0.0
20230702:0603,0.0,0.0,0.0,17.79,1.86,0.0
20230702:0703,0.0,0.0,0.0,17.43,2.21,0.0
20230702:0803,0.0,0.0,0.0,17.33,2.69,0.0
20230702:0903,0.0,0.0,0.0,17.36,2.9,0.0
20230702:1003,23952.5,22.0,4.27,17.95,2.9,0.0
20230702:1103,419375.0,220.99,16.14,19.38,2.69,0.0
20230702:1203,854232.5,397.99,26.87,20.04,2.83,0.0
20230702:1303,1067990.0,485.99,35.78,20.58,3.52,0.0
20230702:1403,976222.5,444.0,41.86,20.71,4.48,0.0
20230702:1503,1093785.0,496.0,43.94,20.97,4.69,0.0
20230702:1603,1071152.5,486.0,41.51,20.8,4.34,0.0
20230702:1703,1031332.5,468.99,35.18,20.84,4.14,0.0
20230702:1803,503882.5,239.0,26.09,20.4,4.21,0.0
20230702:1903,108020.0,64.0,15.24,19.9,3.93,0.0
20230702:2003,11027.5,15.63,3.31,18.71,3.59,0.0
20230702:2103,0.0,0.0,0.0,18.04,3.45,0.0
20230702:2203,0.0,0.0,0.0,17.38,3.24,0.0
20230702:2303,0.0,0.0,0.0,17.04,3.1,0.0
20230703:0003,0.0,0.0,0.0,17.32,2.9,0.0
20230703:0103,0.0,0.0,0.0,17.0,2.41,0.0
20230703:0203,0.0,0.0,0.0,17.07,2.14,0.0
20230703:0303,0.0,0.0,0.0,16.75,2.07,0.0
20230703:0403,0.0,0.0,0.0,16.5,2.21,0.0
20230703:0503,0.0,0.0,0.0,16.73,2.14,0.0
20230703:0603,0.0,0.0,0.0,16.44,2.14,0.0
20230703:0703,0.0,0.0,0.0,16.49,2.28,0.0
20230703:0803,0.0,0.0,0.0,16.13,2.14,0.0
20230703:0903,0.0,0.0,0.0,16.02,1.93,0.0
20230703:1003,25905.0,23.0,4.27,16.72,1.45,0.0
20230703:1103,293287.5,150.0,16.14,17.46,1.52,0.0
20230703:1203,763400.0,353.99,26.89,18.06,2.0,0.0
20230703:1303,1150462.5,520.99,35.82,18.21,2.34,0.0
20230703:1403,225170.0,116.0,41.92,18.26,2.55,0.0
20230703:1503,470415.0,223.0,44.01,18.76,2.48,0.0
20230703:1603,644957.5,299.0,41.6,18.89,2.55,0.0
20230703:1703,588857.5,274.0,35.26,18.65,2.62,0.0
20230703:1803,413105.0,198.0,26.17,18.46,2.69,0.0
20230703:1903,36740.0,29.0,15.32,18.2,2.62,0.0
20230703:2003,0.0,2.0,3.39,17.48,2.28,0.0
20230703:2103,0.0,0.0,0.0,16.74,1.72,0.0
20230703:2203,0.0,0.0,0.0,16.14,1.31,0.0
20230703:2303,0.0,0.0,0.0,15.8,1.17,0.0
20230704:0003,0.0,0.0,0.0,15.66,1.17,0.0
20230704:0103,0.0,0.0,0.0,15.81,1.38,0.0
20230704:0203,0.0,0.0,0.0,15.49,1.45,0.0
20230704:0303,0.0,0.0,0.0,15.38,1.52,0.0
20230704:0403,0.0,0.0,0.0,15.25,1.79,0.0
20230704:0503,0.0,0.0,0.0,15.71,1.66,0.0
20230704:0603,0.0,0.0,0.0,15.37,1.72,0.0
20230704:0703,0.0,0.0,0.0,15.32,1.72,0.0
20230704:0803,0.0,0.0,0.0,14.93,1.86,0.0
20230704:0903,0.0,0.0,0.0,14.45,2.07,0.0
20230704:1003,22687.5,21.0,4.27,14.14,2.07,0.0
20230704:1103,442227.5,228.99,16.16,15.61,2.14,0.0
20230704:1203,893585.0,409.99,26.92,16.39,2.34,0.0
20230704:1303,1250205.0,562.99,35.87,17.27,2.48,0.0
20230704:1403,1463495.0,659.99,41.98,18.43,2.9,0.0
20230704:1503,1494515.0,675.99,44.1,19.41,3.17,0.0
20230704:1603,1392600.0,629.99,41.69,19.94,3.38,0.0
20230704:1703,1215335.0,550.99,35.35,20.22,3.59,0.0
20230704:1803,858082.5,399.99,26.26,20.45,3.79,0.0
20230704:1903,363797.5,192.0,15.4,20.25,4.0,0.0
20230704:2003,17847.5,21.87,3.46,19.49,4.0,0.0
20230704:2103,0.0,0.0,0.0,17.64,3.93,0.0
20230704:2203,0.0,0.0,0.0,16.51,4.14,0.0
20230704:2303,0.0,0.0,0.0,16.24,4.0,0.0
20230705:0003,0.0,0.0,0.0,15.91,3.93,0.0
20230705:0103,0.0,0.0,0.0,15.53,3.72,0.0
20230705:0203,0.0,0.0,0.0,15.08,3.59,0.0
20230705:0303,0.0,0.0,0.0,14.65,3.38,0.0
20230705:0403,0.0,0.0,0.0,14.58,3.24,0.0
20230705:0503,0.0,0.0,0.0,14.41,3.17,0.0
20230705:0603,0.0,0.0,0.0,14.39,3.1,0.0
20230705:0703,0.0,0.0,0.0,14.31,3.17,0.0
20230705:0803,0.0,0.0,0.0,14.38,3.31,0.0
20230705:0903,0.0,0.0,0.0,14.31,3.38,0.0
20230705:1003,22632.5,21.0,4.28,14.53,3.66,0.0
20230705:1103,448745.0,230.99,16.17,15.39,3.66,0.0
20230705:1203,898425.0,408.99,26.95,16.1,3.52,0.0
20230705:1303,1264890.0,565.99,35.92,17.13,3.24,0.0
20230705:1403,1481040.0,667.99,42.05,18.5,2.97,0.0
20230705:1503,1505295.0,687.99,44.19,20.41,2.62,0.0
20230705:1603,1426535.0,656.99,41.79,21.35,2.21,0.0
20230705:1703,1198890.0,554.99,35.45,22.14,2.07,0.0
20230705:1803,856240.0,405.99,26.35,22.47,2.28,0.0
20230705:1903,404910.0,219.99,15.49,22.26,2.69,0.0
20230705:2003,17600.0,29.66,3.54,20.84,2.9,0.0
20230705:2103,0.0,0.0,0.0,19.51,3.1,0.0
20230705:2203,0.0,0.0,0.0,18.95,2.83,0.0
20230705:2303,0.0,0.0,0.0,18.55,2.76,0.0
20230706:0003,0.0,0.0,0.0,18.4,2.9,0.0
20230706:0103,0.0,0.0,0.0,17.69,2.97,0.0
20230706:0203,0.0,0.0,0.0,16.61,3.1,0.0
20230706:0303,0.0,0.0,0.0,16.13,3.17,0.0
20230706:0403,0.0,0.0,0.0,16.01,3.17,0.0
20230706:0503,0.0,0.0,0.0,15.92,3.03,0.0
20230706:0603,0.0,0.0,0.0,15.5,2.97,0.0
20230706:0703,0.0,0.0,0.0,15.3,2.9,0.0
20230706:0803,0.0,0.0,0.0,15.16,2.9,0.0
20230706:0903,0.0,0.0,0.0,15.14,3.1,0.0
20230706:1003,24255.0,22.0,4.28,15.81,3.31,0.0
20230706:1103,444757.5,229.99,16.19,16.85,3.79,0.0
20230706:1203,893777.5,410.99,26.99,18.25,3.52,0.0
20230706:1303,1251112.5,565.99,35.98,19.59,3.38,0.0
20230706:1403,1462367.5,667.99,42.13,21.33,3.1,0.0
20230706:1503,1478455.0,683.99,44.28,22.86,2.62,0.0
20230706:1603,1400795.0,652.99,41.89,23.37,2.0,0.0
20230706:1703,1179255.0,552.99,35.55,23.8,1.59,0.0
20230706:1803,847220.0,406.99,26.44,23.87,1.31,0.0
20230706:1903,398530.0,217.99,15.57,23.66,1.24,0.0
20230706:2003,17462.5,28.93,3.62,22.29,1.66,0.0
20230706:2103,0.0,0.0,0.0,21.17,1.52,0.0
20230706:2203,0.0,0.0,0.0,19.93,1.31,0.0
20230706:2303,0.0,0.0,0.0,18.37,1.45,0.0
20230707:0003,0.0,0.0,0.0,17.42,1.66,0.0
20230707:0103,0.0,0.0,0.0,17.23,2.0,0.0
20230707:0203,0.0,0.0,0.0,17.11,2.41,0.0
20230707:0303,0.0,0.0,0.0,16.89,2.62,0.0
20230707:0403,0.0,0.0,0.0,16.71,2.69,0.0
20230707:0503,0.0,0.0,0.0,16.42,2.69,0.0
20230707:0603,0.0,0.0,0.0,15.91,2.62,0.0
20230707:0703,0.0,0.0,0.0,15.81,2.62,0.0
20230707:0803,0.0,0.0,0.0,15.66,2.69,0.0
20230707:0903,0.0,0.0,0.0,15.47,2.76,0.0
20230707:1003,25960.0,23.0,4.3,16.39,2.9,0.0
20230707:1103,439862.5,227.99,16.22,17.46,3.52,0.0
20230707:1203,876012.5,404.99,27.03,19.05,3.17,0.0
20230707:1303,1232550.0,561.99,36.04,20.73,3.03,0.0
20230707:1403,1432777.5,659.99,42.22,22.22,2.62,0.0
20230707:1503,1460222.5,683.99,44.39,23.86,1.93,0.0
20230707:1603,1357592.5,641.99,42.0,24.28,1.17,0.0
20230707:1703,1164955.0,554.99,35.66,24.72,0.62,0.0
20230707:1803,832782.5,402.99,26.54,24.67,0.83,0.0
20230707:1903,396055.0,215.99,15.66,23.89,1.24,0.0
20230707:2003,19195.0,22.11,3.7,21.83,1.59,0.0
20230707:2103,0.0,0.0,0.0,20.38,1.24,0.0
20230707:2203,0.0,0.0,0.0,19.49,0.97,0.0
20230707:2303,0.0,0.0,0.0,17.69,1.17,0.0
20230708:0003,0.0,0.0,0.0,17.1,1.66,0.0
20230708:0103,0.0,0.0,0.0,17.0,2.0,0.0
20230708:0203,0.0,0.0,0.0,17.09,2.28,0.0
20230708:0303,0.0,0.0,0.0,16.96,2.69,0.0
20230708:0403,0.0,0.0,0.0,16.77,2.55,0.0
20230708:0503,0.0,0.0,0.0,16.46,2.41,0.0
20230708:0603,0.0,0.0,0.0,15.93,2.21,0.0
20230708:0703,0.0,0.0,0.0,15.99,2.21,0.0
20230708:0803,0.0,0.0,0.0,16.18,2.41,0.0
20230708:0903,0.0,0.0,0.0,16.18,2.55,0.0
20230708:1003,24062.5,22.0,4.32,17.16,2.9,0.0
20230708:1103,430100.0,222.99,16.25,17.96,3.59,0.0
20230708:1203,889460.0,410.99,27.08,19.3,3.52,0.0
20230708:1303,1222897.5,556.99,36.11,21.08,3.38,0.0
20230708:1403,1430660.0,657.99,42.31,22.88,3.1,0.0
20230708:1503,1464045.0,681.99,44.5,24.78,2.83,0.0
20230708:1603,1392765.0,651.99,42.12,25.47,2.55,0.0
20230708:1703,1166055.0,548.99,35.77,26.28,2.41,0.0
20230708:1803,823735.0,397.99,26.64,26.46,2.14,0.0
20230708:1903,385055.0,210.99,15.75,26.21,1.72,0.0
20230708:2003,17187.5,20.38,3.78,24.05,2.34,0.0
20230708:2103,0.0,0.0,0.0,21.76,2.76,0.0
20230708:2203,0.0,0.0,0.0,21.76,3.1,0.0
20230708:2303,0.0,0.0,0.0,22.02,2.9,0.0
20230709:0003,0.0,0.0,0.0,21.87,2.62,0.0
20230709:0103,0.0,0.0,0.0,21.93,3.17,0.0
20230709:0203,0.0,0.0,0.0,21.58,3.38,0.0
20230709:0303,0.0,0.0,0.0,21.52,2.97,0.0
20230709:0403,0.0,0.0,0.0,21.04,2.83,0.0
20230709:0503,0.0,0.0,0.0,20.43,3.03,0.0
20230709:0603,0.0,0.0,0.0,20.03,3.03,0.0
20230709:0703,0.0,0.0,0.0,20.7,2.97,0.0
20230709:0803,0.0,0.0,0.0,19.21,2.69,0.0
20230709:0903,0.0,0.0,0.0,18.25,2.9,0.0
20230709:1003,9102.5,13.0,4.34,18.7,2.21,0.0
20230709:1103,84947.5,53.0,16.29,18.87,1.93,0.0
20230709:1203,50050.0,36.0,27.13,19.05,1.03,0.0
20230709:1303,176302.5,95.0,36.19,19.02,0.76,0.0
20230709:1403,266310.0,135.0,42.41,19.55,1.45,0.0
20230709:1503,266255.0,135.0,44.61,19.87,2.0,0.0
20230709:1603,209770.0,110.0,42.24,19.67,1.86,0.0
20230709:1703,185350.0,99.0,35.88,19.41,2.14,0.0
20230709:1803,205865.0,108.0,26.74,19.24,2.34,0.0
20230709:1903,64185.0,43.0,15.85,18.93,2.07,0.0
20230709:2003,0.0,4.0,3.86,18.78,1.79,0.0
20230709:2103,0.0,0.0,0.0,18.8,1.38,0.0
20230709:2203,0.0,0.0,0.0,18.52,1.59,0.0
20230709:2303,0.0,0.0,0.0,18.43,1.52,0.0
20230710:0003,0.0,0.0,0.0,18.67,1.72,0.0
20230710:0103,0.0,0.0,0.0,18.83,2.07,0.0
20230710:0203,0.0,0.0,0.0,18.84,2.07,0.0
20230710:0303,0.0,0.0,0.0,18.66,1.93,0.0
20230710:0403,0.0,0.0,0.0,18.76,2.21,0.0
20230710:0503,0.0,0.0,0.0,18.83,2.14,0.0
20230710:0603,0.0,0.0,0.0,18.88,2.34,0.0
20230710:0703,0.0,0.0,0.0,18.67,2.55,0.0
20230710:0803,0.0,0.0,0.0,18.35,2.97,0.0
20230710:0903,0.0,0.0,0.0,18.22,2.97,0.0
20230710:1003,23842.5,22.0,4.36,18.75,3.17,0.0
20230710:1103,348755.0,179.0,16.33,18.61,3.24,0.0
20230710:1203,539027.5,253.0,27.19,18.83,3.17,0.0
20230710:1303,1002320.0,454.99,36.27,19.54,3.24,0.0
20230710:1403,1351625.0,614.99,42.51,20.29,2.69,0.0
20230710:1503,1019480.0,472.0,44.74,21.53,1.86,0.0
20230710:1603,1210935.0,560.99,42.36,21.88,1.66,0.0
20230710:1703,554895.0,264.0,36.0,22.28,2.14,0.0
20230710:1803,751960.0,355.99,26.85,22.53,2.28,0.0
20230710:1903,63140.0,43.0,15.94,21.96,2.14,0.0
20230710:2003,1210.0,7.0,3.95,21.4,2.0,0.0
20230710:2103,0.0,0.0,0.0,20.84,1.31,0.0
20230710:2203,0.0,0.0,0.0,21.13,1.17,0.0
20230710:2303,0.0,0.0,0.0,20.69,1.1,0.0
20230711:0003,0.0,0.0,0.0,20.42,1.31,0.0
20230711:0103,0.0,0.0,0.0,20.59,1.66,0.0
20230711:0203,0.0,0.0,0.0,20.64,1.86,0.0
20230711:0303,0.0,0.0,0.0,20.31,2.0,0.0
20230711:0403,0.0,0.0,0.0,20.08,2.0,0.0
20230711:0503,0.0,0.0,0.0,19.89,2.14,0.0
20230711:0603,0.0,0.0,0.0,19.58,2.21,0.0
20230711:0703,0.0,0.0,0.0,19.52,2.07,0.0
20230711:0803,0.0,0.0,0.0,19.29,2.07,0.0
20230711:0903,0.0,0.0,0.0,19.22,2.0,0.0
20230711:1003,23650.0,22.0,4.39,19.99,2.0,0.0
20230711:1103,408210.0,215.99,16.37,20.62,2.07,0.0
20230711:1203,834130.0,395.99,27.26,22.23,1.31,0.0
20230711:1303,1147575.0,542.99,36.36,23.43,0.48,0.0
20230711:1403,660302.5,318.0,42.63,24.81,0.41,0.0
20230711:1503,1078880.0,513.99,44.86,25.29,0.76,0.0
20230711:1603,986507.5,469.0,42.5,25.41,0.97,0.0
20230711:1703,973665.0,460.99,36.13,25.25,1.24,0.0
20230711:1803,686702.5,330.0,26.96,24.85,1.79,0.0
